Unnamed: 0,timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,Position,cluster_label
11352,01/04/2015 03:30:00 AM,0013a20040b5b337,1,511,22.3,22.3,22.3,98.1,98.1,98.1,40.6,40.6,40.6,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104033000,,0
11367,01/04/2015 05:20:00 AM,0013a20040b5b337,1,511,23.9,23.9,23.9,98.5,98.5,98.5,36.8,36.8,36.8,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104052000,,0
11369,01/04/2015 05:30:00 AM,0013a20040b5b337,1,511,24.2,24.2,24.2,98.5,98.5,98.5,36.0,36.0,36.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104053000,,0
11373,01/04/2015 05:40:00 AM,0013a20040b5b337,1,511,25.2,25.2,25.2,98.5,98.5,98.5,35.5,35.5,35.5,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104054000,,0
11376,01/04/2015 05:50:00 AM,0013a20040b5b337,1,511,26.1,26.1,26.1,98.6,98.6,98.6,33.8,33.8,33.8,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104055000,,0
11385,01/04/2015 06:25:00 AM,0013a20040b5b337,1,511,25.8,25.8,25.8,98.6,98.6,98.6,32.7,32.7,32.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104062500,,0
11393,01/04/2015 06:55:00 AM,0013a20040b5b337,1,511,25.5,25.5,25.5,98.6,98.6,98.6,35.2,35.2,35.2,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104065500,,0
11399,01/04/2015 07:15:00 AM,0013a20040b5b337,1,511,25.5,25.5,25.5,98.6,98.6,98.6,36.0,36.0,36.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104071500,,0
11425,01/04/2015 09:05:00 AM,0013a20040b5b337,1,511,20.3,20.3,20.3,96.9,96.9,96.9,36.2,36.2,36.2,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104090500,,0
11432,01/04/2015 09:25:00 AM,0013a20040b5b337,1,511,18.7,18.7,18.7,90.2,90.2,90.2,32.4,32.4,32.4,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104092500,,0
11438,01/04/2015 09:50:00 AM,0013a20040b5b337,1,511,18.4,18.4,18.4,72.6,72.6,72.6,37.1,37.1,37.1,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104095000,,0
11484,01/04/2015 12:40:00 PM,0013a20040b5b337,1,511,16.5,16.5,16.5,12.6,12.6,12.6,46.7,46.7,46.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104124000,,0
11493,01/04/2015 01:15:00 PM,0013a20040b5b337,1,511,16.1,16.1,16.1,10.6,10.6,10.6,50.0,50.0,50.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104131500,,0
11501,01/04/2015 01:45:00 PM,0013a20040b5b337,1,511,15.8,15.8,15.8,11.4,11.4,11.4,50.7,50.7,50.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104134500,,0
11511,01/04/2015 02:15:00 PM,0013a20040b5b337,1,511,15.8,15.8,15.8,10.6,10.6,10.6,50.8,50.8,50.8,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104141500,,0
11543,01/04/2015 04:15:00 PM,0013a20040b5b337,1,511,15.8,15.8,15.8,11.1,11.1,11.1,51.4,51.4,51.4,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104161500,,0
11553,01/04/2015 04:50:00 PM,0013a20040b5b337,1,511,15.8,15.8,15.8,10.6,10.6,10.6,52.1,52.1,52.1,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104165000,,0
11559,01/04/2015 05:10:00 PM,0013a20040b5b337,1,511,15.8,15.8,15.8,10.7,10.7,10.7,52.6,52.6,52.6,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104171000,,0
11563,01/04/2015 05:20:00 PM,0013a20040b5b337,1,511,15.5,15.5,15.5,10.7,10.7,10.7,53.0,53.0,53.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104172000,,0
11567,01/04/2015 05:30:00 PM,0013a20040b5b337,1,511,15.5,15.5,15.5,10.8,10.8,10.8,53.8,53.8,53.8,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104173000,,0
11569,01/04/2015 05:40:00 PM,0013a20040b5b337,1,511,15.5,15.5,15.5,10.5,10.5,10.5,53.7,53.7,53.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104174000,,0
11588,01/04/2015 06:50:00 PM,0013a20040b5b337,1,511,15.8,15.8,15.8,32.3,32.3,32.3,51.3,51.3,51.3,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104185000,,0
11598,01/04/2015 07:20:00 PM,0013a20040b5b337,1,511,16.1,16.1,16.1,75.3,75.3,75.3,50.8,50.8,50.8,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104192000,,0
11611,01/04/2015 08:05:00 PM,0013a20040b5b337,1,511,16.1,16.1,16.1,91.2,91.2,91.2,50.0,50.0,50.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104200500,,0
11615,01/04/2015 08:15:00 PM,0013a20040b5b337,1,511,16.5,16.5,16.5,92.1,92.1,92.1,50.0,50.0,50.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104201500,,0
11618,01/04/2015 08:25:00 PM,0013a20040b5b337,1,511,16.8,16.8,16.8,93.4,93.4,93.4,49.9,49.9,49.9,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104202500,,0
11622,01/04/2015 08:35:00 PM,0013a20040b5b337,1,511,16.8,16.8,16.8,93.8,93.8,93.8,49.7,49.7,49.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104203500,,0
11626,01/04/2015 08:45:00 PM,0013a20040b5b337,1,511,17.1,17.1,17.1,94.4,94.4,94.4,48.8,48.8,48.8,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104204500,,0
11635,01/04/2015 09:15:00 PM,0013a20040b5b337,1,511,18.1,18.1,18.1,95.8,95.8,95.8,48.3,48.3,48.3,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104211500,,0
11643,01/04/2015 10:05:00 PM,0013a20040b5b337,1,511,19.4,19.4,19.4,96.8,96.8,96.8,48.0,48.0,48.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104220500,,0
11652,01/04/2015 11:10:00 PM,0013a20040b5b337,1,511,18.7,18.7,18.7,96.4,96.4,96.4,48.5,48.5,48.5,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104231000,,0
11653,01/04/2015 11:20:00 PM,0013a20040b5b337,1,511,19.4,19.4,19.4,96.8,96.8,96.8,47.7,47.7,47.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150104232000,,0
11658,01/05/2015 12:00:00 AM,0013a20040b5b337,1,511,23.9,23.9,23.9,97.9,97.9,97.9,42.8,42.8,42.8,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105000000,,0
11665,01/05/2015 01:00:00 AM,0013a20040b5b337,1,511,23.2,23.2,23.2,97.9,97.9,97.9,43.1,43.1,43.1,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105010000,,0
11667,01/05/2015 01:10:00 AM,0013a20040b5b337,1,511,23.2,23.2,23.2,98.1,98.1,98.1,43.6,43.6,43.6,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105011000,,0
11706,01/05/2015 03:55:00 AM,0013a20040b5b337,1,511,23.5,23.5,23.5,98.3,98.3,98.3,45.5,45.5,45.5,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105035500,,0
11713,01/05/2015 04:05:00 AM,0013a20040b5b337,1,511,23.2,23.2,23.2,98.4,98.4,98.4,45.5,45.5,45.5,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105040500,,0
11718,01/05/2015 04:15:00 AM,0013a20040b5b337,1,511,23.2,23.2,23.2,98.4,98.4,98.4,46.2,46.2,46.2,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105041500,,0
11757,01/05/2015 05:40:00 AM,0013a20040b5b337,1,511,22.9,22.9,22.9,98.0,98.0,98.0,44.8,44.8,44.8,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105054000,,0
11777,01/05/2015 06:10:00 AM,0013a20040b5b337,1,511,25.2,25.2,25.2,98.6,98.6,98.6,42.6,42.6,42.6,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105061000,,0
11788,01/05/2015 06:30:00 AM,0013a20040b5b337,1,511,24.8,24.8,24.8,98.6,98.6,98.6,40.9,40.9,40.9,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105063000,,0
11803,01/05/2015 06:50:00 AM,0013a20040b5b337,1,511,24.8,24.8,24.8,98.6,98.6,98.6,42.0,42.0,42.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105065000,,0
11812,01/05/2015 07:00:00 AM,0013a20040b5b337,1,511,23.5,23.5,23.5,98.6,98.6,98.6,42.3,42.3,42.3,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105070000,,0
11827,01/05/2015 07:20:00 AM,0013a20040b5b337,1,511,24.8,24.8,24.8,98.6,98.6,98.6,40.3,40.3,40.3,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105072000,,0
11834,01/05/2015 07:30:00 AM,0013a20040b5b337,1,511,26.1,26.1,26.1,98.6,98.6,98.6,39.2,39.2,39.2,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105073000,,0
11842,01/05/2015 07:40:00 AM,0013a20040b5b337,1,511,24.5,24.5,24.5,98.6,98.6,98.6,41.0,41.0,41.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105074000,,0
11850,01/05/2015 07:50:00 AM,0013a20040b5b337,1,511,23.5,23.5,23.5,98.6,98.6,98.6,41.8,41.8,41.8,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105075000,,0
11858,01/05/2015 08:00:00 AM,0013a20040b5b337,1,511,23.9,23.9,23.9,98.5,98.5,98.5,42.1,42.1,42.1,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105080000,,0
11866,01/05/2015 08:10:00 AM,0013a20040b5b337,1,511,23.2,23.2,23.2,98.5,98.5,98.5,42.9,42.9,42.9,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105081000,,0
11879,01/05/2015 08:30:00 AM,0013a20040b5b337,1,511,23.2,23.2,23.2,98.4,98.4,98.4,41.4,41.4,41.4,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105083000,,0
11886,01/05/2015 08:40:00 AM,0013a20040b5b337,1,511,21.6,21.6,21.6,97.8,97.8,97.8,42.8,42.8,42.8,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105084000,,0
11895,01/05/2015 08:55:00 AM,0013a20040b5b337,1,511,21.3,21.3,21.3,98.1,98.1,98.1,44.7,44.7,44.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105085500,,0
11937,01/05/2015 09:55:00 AM,0013a20040b5b337,1,511,18.4,18.4,18.4,55.2,55.2,55.2,46.1,46.1,46.1,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105095500,,0
12043,01/05/2015 12:30:00 PM,0013a20040b5b337,1,511,18.1,18.1,18.1,12.1,12.1,12.1,58.4,58.4,58.4,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105123000,,0
12154,01/05/2015 03:00:00 PM,0013a20040b5b337,1,511,19.0,19.0,19.0,12.3,12.3,12.3,58.2,58.2,58.2,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105150000,,0
12163,01/05/2015 03:10:00 PM,0013a20040b5b337,1,511,18.7,18.7,18.7,12.3,12.3,12.3,58.5,58.5,58.5,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105151000,,0
12178,01/05/2015 03:30:00 PM,0013a20040b5b337,1,511,18.7,18.7,18.7,12.3,12.3,12.3,58.1,58.1,58.1,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105153000,,0
12283,01/05/2015 05:55:00 PM,0013a20040b5b337,1,511,17.7,17.7,17.7,12.1,12.1,12.1,57.0,57.0,57.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105175500,,0
12299,01/05/2015 06:15:00 PM,0013a20040b5b337,1,511,17.7,17.7,17.7,12.2,12.2,12.2,57.0,57.0,57.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105181500,,0
12385,01/05/2015 08:10:00 PM,0013a20040b5b337,1,511,18.7,18.7,18.7,93.0,93.0,93.0,56.2,56.2,56.2,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105201000,,0
12393,01/05/2015 08:20:00 PM,0013a20040b5b337,1,511,18.7,18.7,18.7,93.7,93.7,93.7,55.4,55.4,55.4,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105202000,,0
12409,01/05/2015 08:40:00 PM,0013a20040b5b337,1,511,19.0,19.0,19.0,94.3,94.3,94.3,54.3,54.3,54.3,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105204000,,0
12417,01/05/2015 08:50:00 PM,0013a20040b5b337,1,511,19.4,19.4,19.4,95.1,95.1,95.1,53.8,53.8,53.8,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105205000,,0
12426,01/05/2015 09:00:00 PM,0013a20040b5b337,1,511,20.0,20.0,20.0,95.6,95.6,95.6,52.7,52.7,52.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105210000,,0
12435,01/05/2015 09:10:00 PM,0013a20040b5b337,1,511,20.3,20.3,20.3,95.8,95.8,95.8,51.4,51.4,51.4,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105211000,,0
12452,01/05/2015 09:30:00 PM,0013a20040b5b337,1,511,20.3,20.3,20.3,96.0,96.0,96.0,51.8,51.8,51.8,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105213000,,0
12461,01/05/2015 09:40:00 PM,0013a20040b5b337,1,511,20.0,20.0,20.0,95.3,95.3,95.3,51.3,51.3,51.3,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105214000,,0
12478,01/05/2015 10:00:00 PM,0013a20040b5b337,1,511,20.3,20.3,20.3,95.9,95.9,95.9,51.4,51.4,51.4,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105220000,,0
12493,01/05/2015 10:25:00 PM,0013a20040b5b337,1,511,19.7,19.7,19.7,95.2,95.2,95.2,51.6,51.6,51.6,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105222500,,0
12502,01/05/2015 10:35:00 PM,0013a20040b5b337,1,511,20.0,20.0,20.0,95.4,95.4,95.4,51.3,51.3,51.3,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105223500,,0
12510,01/05/2015 11:05:00 PM,0013a20040b5b337,1,511,20.6,20.6,20.6,95.5,95.5,95.5,49.9,49.9,49.9,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105230500,,0
12513,01/05/2015 11:15:00 PM,0013a20040b5b337,1,511,21.0,21.0,21.0,95.7,95.7,95.7,48.9,48.9,48.9,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150105231500,,0
12523,01/06/2015 12:05:00 AM,0013a20040b5b337,1,511,26.1,26.1,26.1,97.8,97.8,97.8,42.0,42.0,42.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106000500,,0
12544,01/06/2015 01:50:00 AM,0013a20040b5b337,1,511,26.1,26.1,26.1,98.0,98.0,98.0,42.0,42.0,42.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106015000,,0
12563,01/06/2015 03:50:00 AM,0013a20040b5b337,1,511,27.1,27.1,27.1,98.3,98.3,98.3,43.3,43.3,43.3,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106035000,,0
12599,01/06/2015 07:45:00 AM,0013a20040b5b337,1,511,28.1,28.1,28.1,98.6,98.6,98.6,44.7,44.7,44.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106074500,,0
12602,01/06/2015 07:55:00 AM,0013a20040b5b337,1,511,26.8,26.8,26.8,98.5,98.5,98.5,45.1,45.1,45.1,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106075500,,0
12604,01/06/2015 08:05:00 AM,0013a20040b5b337,1,511,26.8,26.8,26.8,98.5,98.5,98.5,46.1,46.1,46.1,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106080500,,0
12607,01/06/2015 08:15:00 AM,0013a20040b5b337,1,511,26.5,26.5,26.5,98.5,98.5,98.5,47.3,47.3,47.3,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106081500,,0
12609,01/06/2015 08:30:00 AM,0013a20040b5b337,1,511,25.8,25.8,25.8,98.4,98.4,98.4,48.5,48.5,48.5,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106083000,,0
12619,01/06/2015 09:20:00 AM,0013a20040b5b337,1,511,22.6,22.6,22.6,92.6,92.6,92.6,57.9,57.9,57.9,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106092000,,0
12690,01/06/2015 01:55:00 PM,0013a20040b5b337,1,511,18.7,18.7,18.7,11.2,11.2,11.2,65.2,65.2,65.2,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106135500,,0
12698,01/06/2015 02:25:00 PM,0013a20040b5b337,1,511,18.7,18.7,18.7,10.8,10.8,10.8,66.4,66.4,66.4,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106142500,,0
12705,01/06/2015 02:45:00 PM,0013a20040b5b337,1,511,18.4,18.4,18.4,10.9,10.9,10.9,66.3,66.3,66.3,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106144500,,0
12718,01/06/2015 03:30:00 PM,0013a20040b5b337,1,511,18.4,18.4,18.4,10.6,10.6,10.6,67.1,67.1,67.1,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106153000,,0
12721,01/06/2015 03:40:00 PM,0013a20040b5b337,1,511,18.4,18.4,18.4,10.7,10.7,10.7,67.1,67.1,67.1,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106154000,,0
12729,01/06/2015 04:10:00 PM,0013a20040b5b337,1,511,18.4,18.4,18.4,10.9,10.9,10.9,66.6,66.6,66.6,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106161000,,0
12733,01/06/2015 04:20:00 PM,0013a20040b5b337,1,511,18.4,18.4,18.4,10.9,10.9,10.9,66.9,66.9,66.9,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106162000,,0
12758,01/06/2015 05:50:00 PM,0013a20040b5b337,1,511,18.7,18.7,18.7,10.4,10.4,10.4,65.6,65.6,65.6,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106175000,,0
12776,01/06/2015 07:05:00 PM,0013a20040b5b337,1,511,18.7,18.7,18.7,67.4,67.4,67.4,66.4,66.4,66.4,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106190500,,0
12793,01/06/2015 08:05:00 PM,0013a20040b5b337,1,511,19.0,19.0,19.0,92.1,92.1,92.1,67.1,67.1,67.1,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106200500,,0
12796,01/06/2015 08:15:00 PM,0013a20040b5b337,1,511,19.0,19.0,19.0,93.2,93.2,93.2,67.1,67.1,67.1,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106201500,,0
12804,01/06/2015 08:45:00 PM,0013a20040b5b337,1,511,19.7,19.7,19.7,93.9,93.9,93.9,65.5,65.5,65.5,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106204500,,0
12807,01/06/2015 08:55:00 PM,0013a20040b5b337,1,511,20.0,20.0,20.0,94.0,94.0,94.0,65.3,65.3,65.3,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106205500,,0
12810,01/06/2015 09:05:00 PM,0013a20040b5b337,1,511,20.3,20.3,20.3,94.1,94.1,94.1,64.2,64.2,64.2,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106210500,,0
12813,01/06/2015 09:15:00 PM,0013a20040b5b337,1,511,20.6,20.6,20.6,94.2,94.2,94.2,63.7,63.7,63.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106211500,,0
12826,01/06/2015 10:20:00 PM,0013a20040b5b337,1,511,23.9,23.9,23.9,95.3,95.3,95.3,55.1,55.1,55.1,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150106222000,,0
12875,01/07/2015 03:45:00 AM,0013a20040b5b337,1,511,28.1,28.1,28.1,96.3,96.3,96.3,45.9,45.9,45.9,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107034500,,0
12885,01/07/2015 04:50:00 AM,0013a20040b5b337,1,511,26.1,26.1,26.1,97.1,97.1,97.1,44.5,44.5,44.5,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107045000,,0
12889,01/07/2015 05:00:00 AM,0013a20040b5b337,1,511,29.0,29.0,29.0,98.4,98.4,98.4,40.9,40.9,40.9,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107050000,,0
12894,01/07/2015 05:20:00 AM,0013a20040b5b337,1,511,35.2,35.2,35.2,98.6,98.6,98.6,32.7,32.7,32.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107052000,,0
12901,01/07/2015 06:00:00 AM,0013a20040b5b337,1,511,39.7,39.7,39.7,98.6,98.6,98.6,27.3,27.3,27.3,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107060000,,0
12904,01/07/2015 06:10:00 AM,0013a20040b5b337,1,511,40.6,40.6,40.6,98.6,98.6,98.6,26.7,26.7,26.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107061000,,0
12911,01/07/2015 06:40:00 AM,0013a20040b5b337,1,511,40.3,40.3,40.3,98.7,98.7,98.7,26.9,26.9,26.9,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107064000,,0
12914,01/07/2015 07:00:00 AM,0013a20040b5b337,1,511,39.7,39.7,39.7,98.7,98.7,98.7,27.2,27.2,27.2,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107070000,,0
12918,01/07/2015 07:20:00 AM,0013a20040b5b337,1,511,38.7,38.7,38.7,98.7,98.7,98.7,26.9,26.9,26.9,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107072000,,0
12927,01/07/2015 08:15:00 AM,0013a20040b5b337,1,511,31.6,31.6,31.6,94.7,94.7,94.7,31.3,31.3,31.3,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107081500,,0
12932,01/07/2015 08:35:00 AM,0013a20040b5b337,1,511,31.9,31.9,31.9,90.9,90.9,90.9,29.4,29.4,29.4,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107083500,,0
12937,01/07/2015 08:55:00 AM,0013a20040b5b337,1,511,31.9,31.9,31.9,84.4,84.4,84.4,28.9,28.9,28.9,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107085500,,0
12940,01/07/2015 09:05:00 AM,0013a20040b5b337,1,511,29.4,29.4,29.4,76.1,76.1,76.1,39.0,39.0,39.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107090500,,0
12946,01/07/2015 09:25:00 AM,0013a20040b5b337,1,511,26.8,26.8,26.8,70.1,70.1,70.1,47.0,47.0,47.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107092500,,0
12952,01/07/2015 09:45:00 AM,0013a20040b5b337,1,511,26.5,26.5,26.5,38.5,38.5,38.5,47.7,47.7,47.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107094500,,0
12956,01/07/2015 10:05:00 AM,0013a20040b5b337,1,511,25.8,25.8,25.8,13.9,13.9,13.9,51.1,51.1,51.1,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107100500,,0
12961,01/07/2015 10:25:00 AM,0013a20040b5b337,1,511,25.5,25.5,25.5,11.4,11.4,11.4,50.5,50.5,50.5,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107102500,,0
12964,01/07/2015 10:35:00 AM,0013a20040b5b337,1,511,25.8,25.8,25.8,11.3,11.3,11.3,49.4,49.4,49.4,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107103500,,0
12968,01/07/2015 10:55:00 AM,0013a20040b5b337,1,511,26.8,26.8,26.8,11.2,11.2,11.2,47.3,47.3,47.3,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107105500,,0
12974,01/07/2015 11:20:00 AM,0013a20040b5b337,1,511,26.5,26.5,26.5,10.7,10.7,10.7,45.9,45.9,45.9,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107112000,,0
12976,01/07/2015 11:30:00 AM,0013a20040b5b337,1,511,26.8,26.8,26.8,10.0,10.0,10.0,45.0,45.0,45.0,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107113000,,0
12981,01/07/2015 11:50:00 AM,0013a20040b5b337,1,511,26.8,26.8,26.8,10.3,10.3,10.3,44.7,44.7,44.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107115000,,0
12984,01/07/2015 12:00:00 PM,0013a20040b5b337,1,511,26.5,26.5,26.5,10.2,10.2,10.2,46.6,46.6,46.6,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107120000,,0
12988,01/07/2015 12:10:00 PM,0013a20040b5b337,1,511,26.8,26.8,26.8,10.2,10.2,10.2,44.2,44.2,44.2,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107121000,,0
12994,01/07/2015 12:50:00 PM,0013a20040b5b337,1,511,26.1,26.1,26.1,9.6,9.6,9.6,49.6,49.6,49.6,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107125000,,0
12996,01/07/2015 01:00:00 PM,0013a20040b5b337,1,511,26.1,26.1,26.1,10.7,10.7,10.7,49.2,49.2,49.2,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107130000,,0
12998,01/07/2015 01:10:00 PM,0013a20040b5b337,1,511,26.1,26.1,26.1,10.9,10.9,10.9,49.1,49.1,49.1,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107131000,,0
13000,01/07/2015 01:20:00 PM,0013a20040b5b337,1,511,25.5,25.5,25.5,11.2,11.2,11.2,49.7,49.7,49.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107132000,,0
13004,01/07/2015 01:40:00 PM,0013a20040b5b337,1,511,24.8,24.8,24.8,11.7,11.7,11.7,50.7,50.7,50.7,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107134000,,0
13014,01/07/2015 02:25:00 PM,0013a20040b5b337,1,511,23.2,23.2,23.2,10.1,10.1,10.1,58.9,58.9,58.9,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107142500,,0
13018,01/07/2015 02:45:00 PM,0013a20040b5b337,1,511,24.2,24.2,24.2,10.0,10.0,10.0,54.6,54.6,54.6,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107144500,,0
13026,01/07/2015 03:25:00 PM,0013a20040b5b337,1,511,25.5,25.5,25.5,9.7,9.7,9.7,49.2,49.2,49.2,ENV,-37.8195002,144.94188880000004,,Docklands Library,511-20150107152500,,0
