Unnamed: 0,timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,Position,cluster_label
1823,12/17/2014 05:45:00 PM,0013a20040b31571,1,510,11.6,11.6,11.6,1.6,1.6,1.6,49.7,49.7,49.7,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217174500,,0
1829,12/17/2014 05:55:00 PM,0013a20040b31571,1,510,11.9,11.9,11.9,1.5,1.5,1.5,48.6,48.6,48.6,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217175500,,0
1837,12/17/2014 06:05:00 PM,0013a20040b31571,1,510,11.6,11.6,11.6,1.6,1.6,1.6,48.8,48.8,48.8,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217180500,,0
1844,12/17/2014 06:15:00 PM,0013a20040b31571,1,510,11.9,11.9,11.9,2.5,2.5,2.5,48.0,48.0,48.0,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217181500,,0
1851,12/17/2014 06:25:00 PM,0013a20040b31571,1,510,11.9,11.9,11.9,8.1,8.1,8.1,48.0,48.0,48.0,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217182500,,0
1858,12/17/2014 06:40:00 PM,0013a20040b31571,1,510,11.9,11.9,11.9,27.4,27.4,27.4,47.5,47.5,47.5,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217184000,,0
1865,12/17/2014 06:50:00 PM,0013a20040b31571,1,510,11.9,11.9,11.9,58.7,58.7,58.7,47.7,47.7,47.7,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217185000,,0
1871,12/17/2014 07:00:00 PM,0013a20040b31571,1,510,11.9,11.9,11.9,75.6,75.6,75.6,48.0,48.0,48.0,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217190000,,0
1878,12/17/2014 07:10:00 PM,0013a20040b31571,1,510,11.9,11.9,11.9,82.7,82.7,82.7,48.8,48.8,48.8,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217191000,,0
1886,12/17/2014 07:20:00 PM,0013a20040b31571,1,510,11.9,11.9,11.9,85.5,85.5,85.5,48.1,48.1,48.1,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217192000,,0
1893,12/17/2014 07:30:00 PM,0013a20040b31571,1,510,11.9,11.9,11.9,87.5,87.5,87.5,48.5,48.5,48.5,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217193000,,0
1900,12/17/2014 07:40:00 PM,0013a20040b31571,1,510,11.9,11.9,11.9,89.9,89.9,89.9,48.6,48.6,48.6,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217194000,,0
1908,12/17/2014 07:50:00 PM,0013a20040b31571,1,510,12.3,12.3,12.3,91.7,91.7,91.7,48.3,48.3,48.3,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217195000,,0
1915,12/17/2014 08:00:00 PM,0013a20040b31571,1,510,12.3,12.3,12.3,91.9,91.9,91.9,47.3,47.3,47.3,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217200000,,0
1922,12/17/2014 08:10:00 PM,0013a20040b31571,1,510,12.9,12.9,12.9,91.9,91.9,91.9,46.9,46.9,46.9,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217201000,,0
1930,12/17/2014 08:20:00 PM,0013a20040b31571,1,510,13.2,13.2,13.2,92.6,92.6,92.6,45.9,45.9,45.9,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217202000,,0
1938,12/17/2014 08:30:00 PM,0013a20040b31571,1,510,13.5,13.5,13.5,92.8,92.8,92.8,45.6,45.6,45.6,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217203000,,0
1946,12/17/2014 08:40:00 PM,0013a20040b31571,1,510,13.9,13.9,13.9,92.9,92.9,92.9,44.7,44.7,44.7,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217204000,,0
1960,12/17/2014 09:00:00 PM,0013a20040b31571,1,510,14.5,14.5,14.5,92.9,92.9,92.9,42.9,42.9,42.9,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217210000,,0
1969,12/17/2014 09:10:00 PM,0013a20040b31571,1,510,14.8,14.8,14.8,92.8,92.8,92.8,42.6,42.6,42.6,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217211000,,0
1978,12/17/2014 09:20:00 PM,0013a20040b31571,1,510,15.2,15.2,15.2,92.9,92.9,92.9,40.9,40.9,40.9,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217212000,,0
1992,12/17/2014 09:40:00 PM,0013a20040b31571,1,510,16.1,16.1,16.1,93.2,93.2,93.2,39.5,39.5,39.5,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217214000,,0
2000,12/17/2014 09:55:00 PM,0013a20040b31571,1,510,16.5,16.5,16.5,93.4,93.4,93.4,39.0,39.0,39.0,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217215500,,0
2007,12/17/2014 10:05:00 PM,0013a20040b31571,1,510,16.8,16.8,16.8,93.5,93.5,93.5,39.5,39.5,39.5,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217220500,,0
2015,12/17/2014 10:15:00 PM,0013a20040b31571,1,510,17.4,17.4,17.4,93.7,93.7,93.7,38.8,38.8,38.8,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217221500,,0
2023,12/17/2014 10:25:00 PM,0013a20040b31571,1,510,17.7,17.7,17.7,93.8,93.8,93.8,36.9,36.9,36.9,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217222500,,0
2030,12/17/2014 10:35:00 PM,0013a20040b31571,1,510,18.7,18.7,18.7,94.1,94.1,94.1,34.1,34.1,34.1,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217223500,,0
2039,12/17/2014 10:45:00 PM,0013a20040b31571,1,510,19.4,19.4,19.4,94.8,94.8,94.8,32.7,32.7,32.7,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217224500,,0
2048,12/17/2014 10:55:00 PM,0013a20040b31571,1,510,20.3,20.3,20.3,96.2,96.2,96.2,33.5,33.5,33.5,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217225500,,0
2056,12/17/2014 11:05:00 PM,0013a20040b31571,1,510,23.9,23.9,23.9,97.8,97.8,97.8,29.2,29.2,29.2,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217230500,,0
2064,12/17/2014 11:15:00 PM,0013a20040b31571,1,510,23.5,23.5,23.5,97.7,97.7,97.7,29.8,29.8,29.8,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217231500,,0
2072,12/17/2014 11:25:00 PM,0013a20040b31571,1,510,23.2,23.2,23.2,97.8,97.8,97.8,30.0,30.0,30.0,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217232500,,0
2080,12/17/2014 11:35:00 PM,0013a20040b31571,1,510,23.9,23.9,23.9,97.7,97.7,97.7,29.5,29.5,29.5,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217233500,,0
2088,12/17/2014 11:45:00 PM,0013a20040b31571,1,510,23.5,23.5,23.5,97.7,97.7,97.7,31.1,31.1,31.1,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217234500,,0
2097,12/17/2014 11:55:00 PM,0013a20040b31571,1,510,23.2,23.2,23.2,97.4,97.4,97.4,30.8,30.8,30.8,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141217235500,,0
2104,12/18/2014 12:05:00 AM,0013a20040b31571,1,510,23.2,23.2,23.2,97.2,97.2,97.2,31.1,31.1,31.1,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141218000500,,0
2111,12/18/2014 12:15:00 AM,0013a20040b31571,1,510,22.9,22.9,22.9,97.0,97.0,97.0,31.4,31.4,31.4,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141218001500,,0
2128,12/18/2014 12:45:00 AM,0013a20040b31571,1,510,23.2,23.2,23.2,97.3,97.3,97.3,30.6,30.6,30.6,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141218004500,,0
2145,12/18/2014 01:20:00 AM,0013a20040b31571,1,510,22.3,22.3,22.3,96.2,96.2,96.2,30.3,30.3,30.3,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141218012000,,0
2155,12/18/2014 01:40:00 AM,0013a20040b31571,1,510,22.3,22.3,22.3,97.1,97.1,97.1,29.7,29.7,29.7,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141218014000,,0
2169,12/18/2014 02:00:00 AM,0013a20040b31571,1,510,23.2,23.2,23.2,97.3,97.3,97.3,29.2,29.2,29.2,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141218020000,,0
2184,12/18/2014 02:20:00 AM,0013a20040b31571,1,510,23.2,23.2,23.2,97.5,97.5,97.5,29.1,29.1,29.1,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141218022000,,0
2200,12/18/2014 02:40:00 AM,0013a20040b31571,1,510,24.8,24.8,24.8,97.5,97.5,97.5,28.0,28.0,28.0,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141218024000,,0
2207,12/18/2014 02:50:00 AM,0013a20040b31571,1,510,25.2,25.2,25.2,97.8,97.8,97.8,27.3,27.3,27.3,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141218025000,,0
2214,12/18/2014 03:00:00 AM,0013a20040b31571,1,510,25.2,25.2,25.2,97.6,97.6,97.6,28.6,28.6,28.6,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141218030000,,0
2223,12/18/2014 03:10:00 AM,0013a20040b31571,1,510,24.5,24.5,24.5,96.9,96.9,96.9,29.4,29.4,29.4,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141218031000,,0
2236,12/18/2014 03:30:00 AM,0013a20040b31571,1,510,25.2,25.2,25.2,97.5,97.5,97.5,27.2,27.2,27.2,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141218033000,,0
2244,12/18/2014 03:40:00 AM,0013a20040b31571,1,510,23.9,23.9,23.9,96.7,96.7,96.7,28.1,28.1,28.1,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141218034000,,0
2264,12/18/2014 04:15:00 AM,0013a20040b31571,1,510,21.0,21.0,21.0,92.9,92.9,92.9,36.2,36.2,36.2,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141218041500,,0
2270,12/18/2014 04:25:00 AM,0013a20040b31571,1,510,18.1,18.1,18.1,91.4,91.4,91.4,44.0,44.0,44.0,ENV,-37.8197121,144.94132530000005,,Docklands Library,510-20141218042500,,0
